Position,Bin_Number,OUTLIER,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4,T4R2,,4930,1/30/2006 22:37,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.8899,0.7332,2.7437,0.0798,20.7512,0.0499,0.0126,0.0031,0.1609,0.0106,0.7059,0.0102,0.3678,0.0062,0.0832,0.003,0.0058,0.0005,< LOD,0.0008,0.0149,0.0011,0.9246,0.0112,< LOD,0.0021,< LOD,0.0005,0.0007,0.0005,0.0029,0.0005,0.0013,0.0006,< LOD,0.0005,0.0049,0.0006,0.0147,0.001,0.0352,0.0012,< LOD,0.0034,< LOD,0.0032,< LOD,0.0021,< LOD,0.0041,0.026,0.0168,< LOD,0.0007,< LOD,0.001,< LOD,0.0023,Passed
4,T4R2,,4931,1/30/2006 22:38,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1778,0.6566,3.6753,0.098,23.4183,0.0639,0.0189,0.0035,0.1542,0.0099,1.0375,0.0125,0.508,0.0071,0.1337,0.0036,0.0065,0.0005,0.0056,0.0009,0.0237,0.0013,1.4883,0.0143,< LOD,0.0015,0.0006,0.0006,0.0011,0.0005,0.004,0.0006,0.0007,0.0004,< LOD,0.0004,0.0076,0.0007,0.0161,0.0008,0.0306,0.0009,< LOD,0.0025,< LOD,0.0024,< LOD,0.0016,< LOD,0.0051,0.0434,0.0201,< LOD,0.0008,< LOD,0.0007,< LOD,0.0017,Passed
5,T4R2,,4932,1/30/2006 22:40,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2516,0.5293,4.5017,0.1318,28.0808,0.0936,0.0189,0.0039,0.9201,0.0152,1.7113,0.0163,1.1607,0.0103,0.0407,0.0032,0.002,0.0004,0.0014,0.0009,0.0167,0.0014,0.9142,0.0115,< LOD,0.0009,< LOD,0.0006,0.001,0.0005,0.0023,0.0004,0.0004,0.0003,< LOD,0.0003,0.008,0.0007,0.0294,0.0007,0.0067,0.0005,< LOD,0.0021,< LOD,0.002,< LOD,0.0014,< LOD,0.0058,0.1146,0.0229,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
5,T4R2,,4933,1/30/2006 22:41,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,SPECTRUM,100,,0,,0,0.8143,0.442,6.4186,0.1388,29.6361,0.0915,0.0186,0.0041,0.8524,0.0141,1.5082,0.0155,1.524,0.0116,0.03,0.0032,0.0029,0.0004,< LOD,0.0008,0.016,0.0015,1.2685,0.0137,< LOD,0.0008,0.0013,0.0007,0.0014,0.0005,0.0026,0.0005,< LOD,0.0003,< LOD,0.0003,0.0112,0.0007,0.0331,0.0007,0.0145,0.0006,< LOD,0.0019,< LOD,0.0018,0.0019,0.0013,< LOD,0.0062,0.1052,0.0243,< LOD,0.001,< LOD,0.0005,0.0014,0.0012,Passed
6,T4R2,,4934,1/30/2006 22:42,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5293,0.6312,4.0498,0.1249,25.6341,0.0839,0.0193,0.0038,0.3565,0.0115,1.4623,0.0149,1.0729,0.01,0.0247,0.0032,< LOD,0.0005,< LOD,0.0009,0.0167,0.0014,0.8777,0.0112,< LOD,0.0009,0.0007,0.0007,0.0007,0.0005,0.0025,0.0005,< LOD,0.0003,< LOD,0.0003,0.0083,0.0007,0.033,0.0008,0.0075,0.0006,< LOD,0.0021,< LOD,0.0021,< LOD,0.0014,< LOD,0.0059,0.135,0.0245,< LOD,0.0009,< LOD,0.0006,0.0015,0.0013,Passed
6,T4R2,,4935,1/30/2006 22:43,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4894,0.5664,5.9215,0.1379,26.9959,0.0837,0.0259,0.004,0.5942,0.0131,1.7797,0.0164,1.1017,0.01,0.0419,0.0032,0.001,0.0004,0.0016,0.0008,0.0233,0.0014,1.0585,0.0124,< LOD,0.0009,0.0018,0.0007,0.0012,0.0005,0.0024,0.0005,0.0008,0.0003,< LOD,0.0003,0.0101,0.0007,0.0369,0.0008,0.0099,0.0006,< LOD,0.0021,< LOD,0.0021,< LOD,0.0015,< LOD,0.0059,0.1305,0.0242,< LOD,0.0008,< LOD,0.0006,< LOD,0.0013,Passed
7,T4R2,,4936,1/30/2006 22:45,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,50,,0,,0,,0,2.0774,0.7809,4.0546,0.1271,23.6355,0.0794,0.0155,0.0043,0.1078,0.0114,1.2675,0.0167,0.4606,0.0084,0.172,0.0047,0.0082,0.0006,0.0015,0.0011,0.0277,0.0017,2.526,0.0189,< LOD,0.0014,0.0009,0.0008,0.0016,0.0006,0.0063,0.0008,0.0005,0.0003,< LOD,0.0003,0.013,0.0009,0.0146,0.0006,0.0363,0.0008,< LOD,0.002,< LOD,0.002,< LOD,0.0013,< LOD,0.0063,0.0562,0.0251,< LOD,0.001,< LOD,0.0006,0.0031,0.0014,Passed
7,T4R2,,4937,1/30/2006 22:46,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6518,0.628,4.0696,0.096,23.7092,0.0613,0.0207,0.0037,0.1587,0.0102,1.1243,0.013,0.4719,0.007,0.1437,0.0038,0.0055,0.0005,0.0016,0.0009,0.0249,0.0014,2.5989,0.0191,< LOD,0.0018,< LOD,0.0007,0.0014,0.0006,0.0066,0.0008,0.001,0.0004,< LOD,0.0004,0.011,0.0008,0.0153,0.0007,0.072,0.0011,< LOD,0.0023,< LOD,0.0023,< LOD,0.0014,< LOD,0.0054,0.0654,0.0224,< LOD,0.0009,< LOD,0.0007,< LOD,0.0016,Passed
7,T4R2,,4938,1/30/2006 22:48,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1505,0.4465,7.0902,0.1421,27.894,0.0813,0.033,0.0044,0.1355,0.0088,2.0977,0.0182,0.6725,0.0083,0.3473,0.0052,0.0099,0.0005,0.0101,0.001,0.0578,0.0018,3.2322,0.0215,< LOD,0.0015,0.0009,0.0008,0.0022,0.0006,0.007,0.0007,0.0014,0.0003,< LOD,0.0003,0.0127,0.0007,0.0163,0.0006,0.0495,0.0008,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.006,0.1037,0.0228,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
8,T4R2,,4939,1/30/2006 22:49,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8927,0.5251,5.4844,0.1036,26.2481,0.0653,0.0201,0.0038,0.0719,0.0084,1.1015,0.013,0.4754,0.0069,0.196,0.0041,0.0083,0.0005,0.0031,0.0009,0.0319,0.0014,2.0058,0.0165,< LOD,0.0017,< LOD,0.0006,0.0015,0.0005,0.005,0.0006,0.0005,0.0004,< LOD,0.0004,0.0091,0.0007,0.0171,0.0007,0.0394,0.0009,< LOD,0.0024,< LOD,0.0024,< LOD,0.0016,< LOD,0.005,0.0626,0.0195,< LOD,0.0008,< LOD,0.0007,0.0022,0.0016,Passed
8,T4R2,,4940,1/30/2006 22:50,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.257,0.4789,5.8142,0.1341,27.7718,0.0854,0.0382,0.0045,0.2065,0.0098,1.7055,0.0166,0.8369,0.0091,0.3065,0.0051,0.007,0.0005,0.0073,0.001,0.0495,0.0018,3.4562,0.0223,0.0018,0.0015,0.0012,0.0009,0.0024,0.0007,0.0077,0.0008,0.0015,0.0003,< LOD,0.0003,0.0157,0.0008,0.0185,0.0006,0.0494,0.0008,< LOD,0.0019,< LOD,0.002,< LOD,0.0013,< LOD,0.0064,0.1359,0.0247,< LOD,0.0009,< LOD,0.0005,< LOD,0.0013,Passed
,,,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
9,T4R2,,4942,1/30/2006 22:52,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,SPECTRUM,100,,0,,0,1.3151,0.5375,4.538,0.1162,27.1323,0.0816,0.0255,0.0039,0.1623,0.009,1.2515,0.014,0.7146,0.0083,0.1268,0.0038,0.004,0.0004,< LOD,0.0009,0.0238,0.0014,1.1695,0.0127,< LOD,0.0015,0.0011,0.0006,0.0009,0.0004,0.0028,0.0005,0.0013,0.0005,< LOD,0.0004,0.0064,0.0006,0.0373,0.001,0.0161,0.0008,< LOD,0.0027,< LOD,0.0026,< LOD,0.0018,< LOD,0.0048,0.0787,0.0194,< LOD,0.0008,< LOD,0.0008,< LOD,0.0017,Passed
1,T4R1,,4943,1/30/2006 22:54,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.554,0.4493,7.4381,0.1283,28.0635,0.0722,0.022,0.0039,0.3066,0.0104,1.5833,0.0155,1.0765,0.01,0.0705,0.0036,< LOD,0.0004,< LOD,0.001,0.0138,0.0015,1.3336,0.0139,< LOD,0.0008,0.0013,0.0008,0.0014,0.0006,0.0027,0.0005,< LOD,0.0003,< LOD,0.0003,0.0113,0.0007,0.0338,0.0007,0.0095,0.0005,< LOD,0.0019,< LOD,0.0019,0.0015,0.0014,< LOD,0.0065,0.1269,0.0257,< LOD,0.001,< LOD,0.0005,0.0017,0.0011,Passed
1,T4R1,,4944,1/30/2006 22:56,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7021,0.4245,7.7581,0.1295,28.4713,0.0729,0.0243,0.004,0.267,0.0098,1.5429,0.0153,1.2164,0.0105,0.0515,0.0035,< LOD,0.0004,0.0028,0.0009,0.0179,0.0015,1.5242,0.0149,< LOD,0.0008,0.0011,0.0008,0.0018,0.0006,0.0029,0.0005,0.0006,0.0003,< LOD,0.0003,0.0107,0.0007,0.0346,0.0007,0.0093,0.0005,< LOD,0.0018,< LOD,0.0018,< LOD,0.0013,< LOD,0.0066,0.1433,0.0261,< LOD,0.0009,< LOD,0.0005,< LOD,0.0011,Passed
2,T4R1,,4945,1/30/2006 22:57,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9526,0.7007,4.0278,0.1107,20.7729,0.0575,0.0157,0.0034,0.3073,0.0124,0.7074,0.0103,0.9904,0.0096,0.0182,0.0028,< LOD,0.0005,0.0016,0.0009,0.0067,0.001,0.9152,0.0114,< LOD,0.0014,< LOD,0.0006,0.0006,0.0005,0.0021,0.0005,0.0008,0.0004,< LOD,0.0004,0.0085,0.0007,0.0306,0.001,0.0092,0.0007,< LOD,0.0029,< LOD,0.0028,0.0034,0.002,< LOD,0.0055,0.1011,0.0245,< LOD,0.0007,< LOD,0.0008,< LOD,0.0017,Passed
,,,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
3,T4R1,,4947,1/30/2006 23:00,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9346,0.6484,1.7543,0.0888,23.4212,0.0735,0.0176,0.0031,0.0265,0.0075,0.4889,0.009,0.3204,0.0058,0.0506,0.0029,0.0013,0.0005,< LOD,0.0008,0.0167,0.0012,1.0252,0.0119,< LOD,0.0009,< LOD,0.0006,0.0009,0.0005,0.0031,0.0006,< LOD,0.0003,< LOD,0.0003,0.0054,0.0007,0.0079,0.0005,0.0152,0.0006,< LOD,0.0022,< LOD,0.0021,0.0015,0.0013,< LOD,0.0064,0.0413,0.0263,< LOD,0.0009,< LOD,0.0005,< LOD,0.0013,Passed
3,T4R1,,4948,1/30/2006 23:01,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9589,0.6779,3.0592,0.0858,22.0035,0.0569,0.0179,0.0034,< LOD,0.008,0.7301,0.0106,0.4868,0.0071,0.1439,0.0037,0.0067,0.0006,< LOD,0.0009,0.0282,0.0014,1.5686,0.0148,< LOD,0.0012,0.0011,0.0007,0.0013,0.0006,0.0052,0.0007,0.001,0.0003,< LOD,0.0003,0.0071,0.0008,0.01,0.0006,0.0293,0.0008,< LOD,0.0022,< LOD,0.0021,< LOD,0.0014,< LOD,0.0059,0.0418,0.0245,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
4,T4R1,,4949,1/30/2006 23:03,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.292,0.4542,6.2852,0.1204,28.1703,0.0763,0.0366,0.0044,0.0703,0.0079,1.899,0.0171,0.7335,0.0085,0.2983,0.005,0.0084,0.0005,0.001,0.0009,0.0415,0.0017,3.1057,0.021,< LOD,0.0015,0.002,0.0008,0.0026,0.0006,0.0071,0.0007,0.0008,0.0004,< LOD,0.0003,0.0167,0.0008,0.0154,0.0006,0.0434,0.0008,< LOD,0.002,< LOD,0.002,0.0022,0.0013,< LOD,0.0058,0.1125,0.0226,< LOD,0.0009,< LOD,0.0006,0.0026,0.0014,Passed
4,T4R1,,4950,1/30/2006 23:04,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0407,0.3893,6.783,0.1354,29.6657,0.0867,0.0425,0.0048,0.026,0.007,1.8411,0.0174,0.7615,0.0088,0.4013,0.0056,0.0095,0.0004,0.0055,0.001,0.064,0.002,3.837,0.0235,0.0015,0.0013,0.0025,0.0009,0.0027,0.0007,0.0084,0.0008,0.0005,0.0003,< LOD,0.0003,0.0113,0.0007,0.0114,0.0005,0.0429,0.0007,< LOD,0.0017,< LOD,0.0018,< LOD,0.0012,< LOD,0.0065,0.0569,0.0233,< LOD,0.001,< LOD,0.0005,0.0024,0.0011,Passed
5,T4R1,,4951,1/30/2006 23:05,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7028,0.436,5.3807,0.1295,29.2882,0.0909,0.0218,0.0037,0.5965,0.0123,0.9692,0.0128,0.749,0.0083,< LOD,0.0031,< LOD,0.0004,< LOD,0.0009,0.0106,0.0014,1.041,0.0122,< LOD,0.0007,0.0008,0.0007,0.0012,0.0005,0.0021,0.0005,0.0006,0.0003,< LOD,0.0002,0.0077,0.0007,0.0275,0.0006,0.0063,0.0004,< LOD,0.0018,< LOD,0.0017,< LOD,0.0012,< LOD,0.0069,0.171,0.0281,< LOD,0.001,< LOD,0.0004,< LOD,0.0011,Passed
5,T4R1,,4952,1/30/2006 23:06,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.795,0.5047,5.4382,0.1331,27.83,0.0868,0.0166,0.0037,0.6707,0.0134,1.4079,0.0148,0.8063,0.0087,< LOD,0.0031,< LOD,0.0004,< LOD,0.0009,0.013,0.0014,0.9648,0.0118,< LOD,0.0007,< LOD,0.0007,0.0012,0.0005,0.0022,0.0005,0.0004,0.0003,< LOD,0.0002,0.0114,0.0008,0.0291,0.0007,0.0085,0.0005,< LOD,0.0019,< LOD,0.0018,< LOD,0.0013,< LOD,0.0067,0.2072,0.0278,< LOD,0.001,< LOD,0.0005,0.0011,0.0011,Passed
6,T4R1,,4953,1/30/2006 23:08,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.4154,0.7818,2.6565,0.0936,19.6858,0.0523,0.0076,0.0029,0.7361,0.0166,1.1192,0.0125,0.5234,0.0072,< LOD,0.0021,< LOD,0.0005,< LOD,0.0008,0.0039,0.0009,0.346,0.007,< LOD,0.0011,0.0006,0.0005,< LOD,0.0004,0.001,0.0004,< LOD,0.0005,< LOD,0.0004,0.0096,0.0007,0.0409,0.0012,0.0066,0.0008,< LOD,0.0034,< LOD,0.0031,0.0024,0.0021,< LOD,0.0047,0.0905,0.021,< LOD,0.0008,< LOD,0.0009,< LOD,0.0021,Passed
,,,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
6,T4R1,,4955,1/30/2006 23:09,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0859,0.7326,3.8685,0.122,22.1625,0.0703,0.0171,0.0037,1.2004,0.0195,1.8379,0.0162,1.1645,0.0105,< LOD,0.0027,< LOD,0.0005,< LOD,0.0009,0.0095,0.0012,0.6445,0.0098,< LOD,0.0009,0.001,0.0006,0.0006,0.0005,0.0024,0.0005,< LOD,0.0004,< LOD,0.0003,0.0118,0.0008,0.0339,0.0009,0.0075,0.0006,< LOD,0.0025,< LOD,0.0024,< LOD,0.0017,< LOD,0.0057,0.1444,0.025,< LOD,0.0008,< LOD,0.0006,0.002,0.0015,Passed
7,T4R1,,4956,1/30/2006 23:10,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1346,0.446,7.3721,0.1067,27.4656,0.058,0.0208,0.0038,0.1857,0.0096,1.1009,0.0131,0.5599,0.0075,0.1103,0.0037,0.0039,0.0004,< LOD,0.001,0.0215,0.0016,2.6735,0.0192,0.0024,0.0015,< LOD,0.0007,0.0021,0.0006,0.0074,0.0007,0.0004,0.0004,< LOD,0.0004,0.0118,0.0007,0.0147,0.0006,0.049,0.0009,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0054,0.076,0.0205,< LOD,0.001,< LOD,0.0007,0.0028,0.0014,Passed
7,T4R1,,4957,1/30/2006 23:12,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8953,0.6396,4.137,0.0983,23.2097,0.0598,0.0149,0.0034,0.1847,0.0105,0.9843,0.0122,0.5369,0.0074,0.1392,0.0037,0.0071,0.0006,0.0015,0.0009,0.0238,0.0014,1.913,0.0164,0.0032,0.0014,0.0014,0.0007,0.0014,0.0006,0.0079,0.0008,0.0008,0.0004,< LOD,0.0003,0.0104,0.0008,0.0135,0.0006,0.0464,0.0009,< LOD,0.0021,< LOD,0.002,< LOD,0.0013,< LOD,0.0056,0.0535,0.0225,< LOD,0.001,< LOD,0.0007,0.0018,0.0015,Passed
,,,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
7,T4R1,,4959,1/30/2006 23:13,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.0557,0.7365,3.0411,0.0779,19.9055,0.0424,0.0084,0.003,0.2343,0.012,0.7294,0.0104,0.3369,0.006,0.0198,0.0028,< LOD,0.0006,< LOD,0.0009,0.0104,0.0011,2.3307,0.0181,0.0019,0.0014,< LOD,0.0007,0.0021,0.0007,0.0073,0.0009,< LOD,0.0004,< LOD,0.0003,0.0146,0.0009,0.0151,0.0006,0.0421,0.0008,< LOD,0.0021,< LOD,0.002,< LOD,0.0013,< LOD,0.0061,0.0903,0.026,< LOD,0.001,< LOD,0.0006,0.0031,0.0015,Passed
8,T4R1,,4960,1/30/2006 23:15,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7872,0.3667,6.0182,0.1405,31.1116,0.0983,0.0324,0.0042,0.182,0.0079,1.7099,0.0167,0.5829,0.0075,0.2214,0.0044,0.0051,0.0003,0.0032,0.0008,0.07,0.0019,2.284,0.0178,< LOD,0.0012,0.0007,0.0007,0.0012,0.0005,0.0043,0.0006,0.0006,0.0003,< LOD,0.0003,0.0092,0.0006,0.0113,0.0005,0.0373,0.0008,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0058,0.0625,0.0214,< LOD,0.0009,< LOD,0.0006,0.0016,0.0013,Passed
8,T4R1,,4961,1/30/2006 23:16,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,SPECTRUM,100,,0,,0,1.0703,0.5815,4.8333,0.1171,24.8303,0.0714,0.0244,0.004,0.2323,0.011,1.8295,0.0168,0.6359,0.0083,0.336,0.0052,0.011,0.0006,0.0071,0.001,0.0555,0.0017,3.6522,0.023,< LOD,0.0018,< LOD,0.0009,0.0023,0.0006,0.0091,0.0008,0.0009,0.0004,< LOD,0.0003,0.0166,0.0009,0.0186,0.0007,0.0394,0.0008,< LOD,0.0021,< LOD,0.0022,< LOD,0.0014,< LOD,0.0061,0.1101,0.0249,< LOD,0.0009,< LOD,0.0006,0.0028,0.0014,Passed
9,T4R1,,4962,1/30/2006 23:17,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.6283,0.7111,3.1009,0.0951,22.376,0.0625,0.0162,0.0035,0.7999,0.0165,0.8852,0.0114,0.7518,0.0084,< LOD,0.0028,< LOD,0.0005,< LOD,0.0008,0.0159,0.0012,0.6516,0.0096,< LOD,0.0009,< LOD,0.0006,0.0005,0.0005,0.0033,0.0006,< LOD,0.0003,< LOD,0.0003,0.0095,0.0008,0.0775,0.0012,0.0158,0.0007,< LOD,0.0024,< LOD,0.0023,< LOD,0.0015,< LOD,0.0057,0.1586,0.0253,< LOD,0.0009,< LOD,0.0007,< LOD,0.0016,Passed
9,T4R1,,4963,1/30/2006 23:19,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7183,0.611,4.2954,0.125,25.9328,0.083,0.0277,0.0039,0.5994,0.0135,1.7139,0.0159,0.9109,0.0092,0.0241,0.0029,< LOD,0.0004,0.0031,0.0008,0.0186,0.0013,0.8686,0.0111,< LOD,0.0009,0.0007,0.0006,0.001,0.0005,0.0026,0.0005,< LOD,0.0004,< LOD,0.0003,0.0111,0.0007,0.0354,0.0009,0.0095,0.0006,< LOD,0.0023,< LOD,0.0022,< LOD,0.0015,< LOD,0.0055,0.1115,0.0226,< LOD,0.0009,< LOD,0.0006,0.0021,0.0014,Passed
,,,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
,CAL,,4965,1/31/2006 10:49,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7246,0.4363,4.3467,0.1225,29.7388,0.0937,0.0101,0.0038,0.1232,0.0078,3.7369,0.0236,0.6285,0.0082,0.1234,0.0041,0.0033,0.0004,0.0072,0.001,0.0956,0.0021,1.6396,0.0154,< LOD,0.0011,0.0059,0.0011,0.0217,0.0012,0.0798,0.0019,0.0068,0.001,0.0004,0.0003,0.0202,0.0008,0.0144,0.0006,0.024,0.0007,0.0027,0.0021,< LOD,0.002,< LOD,0.0013,0.0148,0.0061,0.132,0.0225,< LOD,0.001,< LOD,0.0007,0.0865,0.0025,Passed
1,T2R1,,4966,1/31/2006 10:52,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2338,0.571,4.3969,0.1251,26.715,0.0864,0.0126,0.0035,0.6615,0.0136,1.4319,0.0148,1.2927,0.0108,0.0262,0.0032,< LOD,0.0004,< LOD,0.0008,0.0131,0.0013,1.0303,0.0122,< LOD,0.001,< LOD,0.0007,0.0011,0.0005,0.002,0.0005,< LOD,0.0003,< LOD,0.0003,0.0091,0.0007,0.0475,0.0009,0.0086,0.0006,< LOD,0.0022,< LOD,0.0022,< LOD,0.0015,< LOD,0.0056,0.1451,0.0235,< LOD,0.0008,< LOD,0.0006,< LOD,0.0013,Passed
